barseq,gene,cloneid
barseq_0006,PBANKA_093830,PbGEM-264172
barseq_0006,PBANKA_094320,PbGEM-264740
barseq_0006,PBANKA_100310,PbGEM-265628
barseq_0006,PBANKA_100360,PbGEM-264676
barseq_0006,PBANKA_100780,PbGEM-262556
barseq_0006,PBANKA_101030,PbGEM-265252
barseq_0006,PBANKA_101440,PbGEM-265348
barseq_0006,PBANKA_102040,PbGEM-264908
barseq_0006,PBANKA_103010,PbGEM-241608
barseq_0006,PBANKA_110320,PbGEM-264084
barseq_0006,PBANKA_110760,PbGEM-265060
barseq_0006,PBANKA_111320,PbGEM-265068
barseq_0006,PBANKA_111620,PbGEM-244771
barseq_0006,PBANKA_112350,PbGEM-265220
barseq_0006,PBANKA_113160,PbGEM-244900
barseq_0006,PBANKA_113820,PbGEM-264828
barseq_0006,PBANKA_114410,PbGEM-265124
barseq_0006,PBANKA_120610,PbGEM-264916
barseq_0006,PBANKA_120620,PbGEM-264924
barseq_0006,PBANKA_120690,PbGEM-265212
barseq_0006,PBANKA_121970,PbGEM-249381
barseq_0006,PBANKA_122210,PbGEM-265108
barseq_0006,PBANKA_122670,PbGEM-265652
barseq_0006,PBANKA_124190,PbGEM-264300
barseq_0006,PBANKA_130720,PbGEM-264308
barseq_0006,PBANKA_130780,PbGEM-264844
barseq_0006,PBANKA_130900,PbGEM-264316
barseq_0006,PBANKA_131540,PbGEM-265356
barseq_0006,PBANKA_131960,PbGEM-264764
barseq_0006,PBANKA_132890,PbGEM-248549
barseq_0006,PBANKA_133200,PbGEM-249762
barseq_0006,PBANKA_134650,PbGEM-264324
barseq_0006,PBANKA_134680,PbGEM-255166
barseq_0006,PBANKA_134780,PbGEM-264604
barseq_0006,PBANKA_135580,PbGEM-252460
barseq_0006,PBANKA_136110,PbGEM-254367
barseq_0006,PBANKA_140400,PbGEM-264076
barseq_0006,PBANKA_141660,PbGEM-265372
barseq_0006,PBANKA_142060,PbGEM-256860
barseq_0006,PBANKA_142240,PbGEM-257277
barseq_0006,PBANKA_142510,PbGEM-264580
barseq_0006,PBANKA_143470,PbGEM-264092
barseq_0006,PBANKA_143530,PbGEM-265012
barseq_0006,PBANKA_143860,PbGEM-264852
barseq_0006,PBANKA_144100,PbGEM-258021
barseq_0006,PBANKA_144110,PbGEM-265660
barseq_0006,PBANKA_144140,PbGEM-258076
barseq_0006,PBANKA_144580,PbGEM-258683
barseq_0006,PBANKA_144610,PbGEM-265644
barseq_0006,PBANKA_145430,PbGEM-258147
barseq_0006,PBANKA_145500,PbGEM-264372
barseq_0006,PBANKA_145510,PbGEM-265036
barseq_0006,PBANKA_145520,PbGEM-264380
barseq_0006,PBANKA_145700,PbGEM-264860
barseq_0006,PBANKA_145750,PbGEM-258684
barseq_0006,PBANKA_145930,PbGEM-258900
barseq_0006,PBANKA_146350,PbGEM-264404
,,
,av refs,
barseq_0007,p230p-tag,PbGEM-226060
barseq_0007,PBANKA_051490,PbGEM-015545
barseq_0007,PBANKA_051500,PbGEM-015561
barseq_0007,PBANKA_103780,PbGEM-097822
barseq_0007,PBANKA_103440,PbGEM-039254
barseq_0007,PBANKA_110420,PbGEM-122074
barseq_0007,PBANKA_140160,PbGEM-062476
barseq_0007,PBANKA_010430,PbGEM-266515
barseq_0007,PBANKA_010470,PbGEM-266563
barseq_0007,PBANKA_010610,PbGEM-266731
barseq_0007,PBANKA_010730,PbGEM-266931
barseq_0007,PBANKA_010780,PbGEM-266971
barseq_0007,PBANKA_020270,PbGEM-267699
barseq_0007,PBANKA_020350,PbGEM-267803
barseq_0007,PBANKA_020420,PbGEM-267883
barseq_0007,PBANKA_020700,PbGEM-268267
barseq_0007,PBANKA_030080,PbGEM-269307
barseq_0007,PBANKA_030470,PbGEM-269819
barseq_0007,PBANKA_030820,PbGEM-270259
barseq_0007,PBANKA_030970,PbGEM-270434
barseq_0007,PBANKA_040430,PbGEM-228846
barseq_0007,PBANKA_040920,PbGEM-272178
barseq_0007,PBANKA_050220,PbGEM-273746
barseq_0007,PBANKA_050930,PbGEM-274634
barseq_0007,PBANKA_051820,PbGEM-275858
barseq_0007,PBANKA_060610,PbGEM-277538
barseq_0007,PBANKA_061590,PbGEM-341555
barseq_0007,PBANKA_062180,PbGEM-279650
barseq_0007,PBANKA_070130,PbGEM-280034
barseq_0007,PBANKA_070280,PbGEM-280178
barseq_0007,PBANKA_070680,PbGEM-280794
barseq_0007,PBANKA_070730,PbGEM-280906
barseq_0007,PBANKA_070800,PbGEM-281066
barseq_0007,PBANKA_080490,PbGEM-283354
barseq_0007,PBANKA_081240,PbGEM-341547
barseq_0007,PBANKA_082970,PbGEM-286002
barseq_0007,PBANKA_083530,PbGEM-286690
barseq_0007,PBANKA_090190,PbGEM-287138
barseq_0007,PBANKA_090240,PbGEM-287226
barseq_0007,PBANKA_090510,PbGEM-287562
barseq_0007,PBANKA_090660,PbGEM-287762
barseq_0007,PBANKA_091460,PbGEM-288849
barseq_0007,PBANKA_091880,PbGEM-289369
barseq_0007,PBANKA_092230,PbGEM-289689
barseq_0007,PBANKA_092780,PbGEM-290424
barseq_0007,PBANKA_092880,PbGEM-290592
barseq_0007,PBANKA_093000,PbGEM-290744
barseq_0007,PBANKA_094270,PbGEM-292328
barseq_0007,PBANKA_100110,PbGEM-292592
barseq_0007,PBANKA_100220,PbGEM-292744
barseq_0007,PBANKA_100610,PbGEM-293400
barseq_0007,PBANKA_100730,PbGEM-293552
barseq_0007,PBANKA_101230,PbGEM-294240
barseq_0007,PBANKA_101410,PbGEM-294448
barseq_0007,PBANKA_101840,PbGEM-294894
barseq_0007,PBANKA_102190,PbGEM-295366
barseq_0007,PBANKA_102280,PbGEM-295438
barseq_0007,PBANKA_102590,PbGEM-295886
barseq_0007,PBANKA_102620,PbGEM-295934
barseq_0007,PBANKA_103230,PbGEM-296702
barseq_0007,PBANKA_103660,PbGEM-297222
barseq_0007,PBANKA_103800,PbGEM-297398
barseq_0007,PBANKA_110280,PbGEM-298117
barseq_0007,PBANKA_110780,PbGEM-298717
barseq_0007,PBANKA_110980,PbGEM-298981
barseq_0007,PBANKA_111700,PbGEM-299771
barseq_0007,PBANKA_112140,PbGEM-300411
barseq_0007,PBANKA_112170,PbGEM-300475
barseq_0007,PBANKA_112650,PbGEM-300979
barseq_0007,PBANKA_113100,PbGEM-301602
barseq_0007,PBANKA_113190,PbGEM-301794
barseq_0007,PBANKA_113850,PbGEM-302514
barseq_0007,PBANKA_120220,PbGEM-303778
barseq_0007,PBANKA_120390,PbGEM-304074
barseq_0007,PBANKA_120720,PbGEM-304514
barseq_0007,PBANKA_120980,PbGEM-304834
barseq_0007,PBANKA_121430,PbGEM-305506
barseq_0007,PBANKA_121770,PbGEM-305946
barseq_0007,PBANKA_122160,PbGEM-306466
barseq_0007,PBANKA_122620,PbGEM-307138
barseq_0007,PBANKA_122650,PbGEM-307194
barseq_0007,PBANKA_122850,PbGEM-307410
barseq_0007,PBANKA_123110,PbGEM-307722
barseq_0007,PBANKA_123560,PbGEM-308410
barseq_0007,PBANKA_124270,PbGEM-309177
barseq_0007,PBANKA_130050,PbGEM-309911
barseq_0007,PBANKA_130140,PbGEM-310103
barseq_0007,PBANKA_130190,PbGEM-310183
barseq_0007,PBANKA_130300,PbGEM-310311
barseq_0007,PBANKA_131310,PbGEM-311661
barseq_0007,PBANKA_131620,PbGEM-312053
barseq_0007,PBANKA_131980,PbGEM-312549
barseq_0007,PBANKA_132070,PbGEM-312685
barseq_0007,PBANKA_132560,PbGEM-313397
barseq_0007,PBANKA_133280,PbGEM-314277
barseq_0007,PBANKA_135640,PbGEM-317219
barseq_0007,PBANKA_135750,PbGEM-317331
barseq_0007,PBANKA_140120,PbGEM-318531
barseq_0007,PBANKA_140260,PbGEM-318723
barseq_0007,PBANKA_140270,PbGEM-318755
barseq_0007,PBANKA_140540,PbGEM-319131
barseq_0007,PBANKA_141110,PbGEM-319971
barseq_0007,PBANKA_141730,PbGEM-320667
barseq_0007,PBANKA_144190,PbGEM-323747
barseq_0007,PBANKA_144200,PbGEM-323779
barseq_0007,PBANKA_144320,PbGEM-323923
barseq_0007,PBANKA_144820,PbGEM-324603
barseq_0007,PBANKA_145030,PbGEM-324795
barseq_0007,PBANKA_145050,PbGEM-324835
barseq_0007,PBANKA_145400,PbGEM-325323
barseq_0007,PBANKA_146370,PbGEM-326459
,,
,av refs,
barseq_0008,p230p-tag,PbGEM-226060
barseq_0008,PBANKA_051490,PbGEM-015545
barseq_0008,PBANKA_051500,PbGEM-015561
barseq_0008,PBANKA_103780,PbGEM-097822
barseq_0008,PBANKA_103440,PbGEM-039254
barseq_0008,PBANKA_110420,PbGEM-122074
barseq_0008,PBANKA_140160,PbGEM-062476
barseq_0008,PBANKA_010520,PbGEM-227028
barseq_0008,PBANKA_010770,PbGEM-006154
barseq_0008,PBANKA_011250,PbGEM-227922
barseq_0008,PBANKA_020290,PbGEM-228217
barseq_0008,PBANKA_020300,PbGEM-264972
barseq_0008,PBANKA_020370,PbGEM-228308
barseq_0008,PBANKA_020830,PbGEM-229203
barseq_0008,PBANKA_030560,PbGEM-265580
barseq_0008,PBANKA_030670,PbGEM-009687
barseq_0008,PBANKA_030680,PbGEM-228630
barseq_0008,PBANKA_030690,PbGEM-228650
barseq_0008,PBANKA_040120,PbGEM-230537
barseq_0008,PBANKA_040750,PbGEM-229574
barseq_0008,PBANKA_041050,PbGEM-121322
barseq_0008,PBANKA_041350,PbGEM-121274
barseq_0008,PBANKA_041470,PbGEM-230718
barseq_0008,PBANKA_051770,PbGEM-264508
barseq_0008,PBANKA_052020,PbGEM-121306
barseq_0008,PBANKA_060240,PbGEM-017291
barseq_0008,PBANKA_060440,PbGEM-017603
barseq_0008,PBANKA_061860,PbGEM-088026
barseq_0008,PBANKA_070100,PbGEM-232966
barseq_0008,PBANKA_070440,PbGEM-265276
barseq_0008,PBANKA_071080,PbGEM-234960
barseq_0008,PBANKA_071470,PbGEM-235725
barseq_0008,PBANKA_071700,PbGEM-236287
barseq_0008,PBANKA_071740,PbGEM-236341
barseq_0008,PBANKA_080450,PbGEM-283290
barseq_0008,PBANKA_080600,PbGEM-236306
barseq_0008,PBANKA_080830,PbGEM-236815
barseq_0008,PBANKA_081180,PbGEM-237576
barseq_0008,PBANKA_081200,PbGEM-237627
barseq_0008,PBANKA_081700,PbGEM-238732
barseq_0008,PBANKA_082040,PbGEM-026174
barseq_0008,PBANKA_082410,PbGEM-259452
barseq_0008,PBANKA_090870,PbGEM-029428
barseq_0008,PBANKA_091030,PbGEM-029684
barseq_0008,PBANKA_092090,PbGEM-240365
barseq_0008,PBANKA_092660,PbGEM-121290
barseq_0008,PBANKA_092810,PbGEM-031990
barseq_0008,PBANKA_092970,PbGEM-238659
barseq_0008,PBANKA_093690,PbGEM-240525
barseq_0008,PBANKA_093710,PbGEM-264164
barseq_0008,PBANKA_094280,PbGEM-241999
barseq_0008,PBANKA_100700,PbGEM-265596
barseq_0008,PBANKA_100720,PbGEM-265308
barseq_0008,PBANKA_101160,PbGEM-262852
barseq_0008,PBANKA_101480,PbGEM-263084
barseq_0008,PBANKA_101810,PbGEM-121258
barseq_0008,PBANKA_102060,PbGEM-263524
barseq_0008,PBANKA_102320,PbGEM-263692
barseq_0008,PBANKA_102920,PbGEM-241423
barseq_0008,PBANKA_102990,PbGEM-241559
barseq_0008,PBANKA_103530,PbGEM-242943
barseq_0008,PBANKA_110380,PbGEM-245058
barseq_0008,PBANKA_110900,PbGEM-246641
barseq_0008,PBANKA_111510,PbGEM-121266
barseq_0008,PBANKA_111530,PbGEM-121282
barseq_0008,PBANKA_112250,PbGEM-246676
barseq_0008,PBANKA_112390,PbGEM-247136
barseq_0008,PBANKA_112710,PbGEM-043881
barseq_0008,PBANKA_112850,PbGEM-248557
barseq_0008,PBANKA_113010,PbGEM-249203
barseq_0008,PBANKA_113340,PbGEM-245543
barseq_0008,PBANKA_113410,PbGEM-245808
barseq_0008,PBANKA_114120,PbGEM-264284
barseq_0008,PBANKA_114250,PbGEM-248091
barseq_0008,PBANKA_114470,PbGEM-046313
barseq_0008,PBANKA_120310,PbGEM-250526
barseq_0008,PBANKA_121230,PbGEM-246982
barseq_0008,PBANKA_121820,PbGEM-248755
barseq_0008,PBANKA_121880,PbGEM-049059
barseq_0008,PBANKA_121950,PbGEM-049171
barseq_0008,PBANKA_122230,PbGEM-250360
barseq_0008,PBANKA_122740,PbGEM-050376
barseq_0008,PBANKA_123740,PbGEM-261516
barseq_0008,PBANKA_123970,PbGEM-261652
barseq_0008,PBANKA_123980,PbGEM-261660
barseq_0008,PBANKA_124490,PbGEM-262020
barseq_0008,PBANKA_130240,PbGEM-262332
barseq_0008,PBANKA_130460,PbGEM-247832
barseq_0008,PBANKA_130470,PbGEM-121314
barseq_0008,PBANKA_131230,PbGEM-250924
barseq_0008,PBANKA_131600,PbGEM-264692
barseq_0008,PBANKA_132090,PbGEM-253918
barseq_0008,PBANKA_132170,PbGEM-312805
barseq_0008,PBANKA_132330,PbGEM-313077
barseq_0008,PBANKA_132530,PbGEM-255621
barseq_0008,PBANKA_133460,PbGEM-265364
barseq_0008,PBANKA_133530,PbGEM-250927
barseq_0008,PBANKA_133740,PbGEM-251821
barseq_0008,PBANKA_133820,PbGEM-252132
barseq_0008,PBANKA_134240,PbGEM-253453
barseq_0008,PBANKA_134560,PbGEM-254716
barseq_0008,PBANKA_134600,PbGEM-264468
barseq_0008,PBANKA_135330,PbGEM-251495
barseq_0008,PBANKA_135350,PbGEM-251574
barseq_0008,PBANKA_135410,PbGEM-251811
barseq_0008,PBANKA_135900,PbGEM-253633
barseq_0008,PBANKA_136480,PbGEM-062141
barseq_0008,PBANKA_140990,PbGEM-253974
barseq_0008,PBANKA_141180,PbGEM-254469
barseq_0008,PBANKA_142210,PbGEM-321267
barseq_0008,PBANKA_142380,PbGEM-065573
barseq_0008,PBANKA_142600,PbGEM-253924
barseq_0008,PBANKA_143040,PbGEM-255566
barseq_0008,PBANKA_143170,PbGEM-322291
barseq_0008,PBANKA_143920,PbGEM-323379
barseq_0008,PBANKA_144380,PbGEM-068513
barseq_0008,PBANKA_144680,PbGEM-324411
barseq_0008,PBANKA_144940,PbGEM-257067
,,
,av refs,
barseq_0009,p230p-tag,PbGEM-226060
barseq_0009,PBANKA_051490,PbGEM-015545
barseq_0009,PBANKA_051500,PbGEM-015561
barseq_0009,PBANKA_103780,PbGEM-097822
barseq_0009,PBANKA_103440,PbGEM-039254
barseq_0009,PBANKA_110420,PbGEM-122074
barseq_0009,PBANKA_140160,PbGEM-062476
barseq_0009,PBANKA_010130,PbGEM-081231
barseq_0009,PBANKA_020380,PbGEM-007164
barseq_0009,PBANKA_020970,PbGEM-082477
barseq_0009,PBANKA_040120,
barseq_0009,PBANKA_040280,PbGEM-228523
barseq_0009,PBANKA_040960,PbGEM-012162
barseq_0009,PBANKA_050500,PbGEM-085541
barseq_0009,PBANKA_051360,PbGEM-015379
barseq_0009,PBANKA_052180,PbGEM-233197
barseq_0009,PBANKA_060710,
barseq_0009,PBANKA_061040,PbGEM-087402
barseq_0009,PBANKA_061360,PbGEM-234174
barseq_0009,PBANKA_061510,PbGEM-122090
barseq_0009,PBANKA_070620,PbGEM-234172
barseq_0009,PBANKA_070650,PbGEM-021205
barseq_0009,PBANKA_080270,PbGEM-023735
barseq_0009,PBANKA_080450,PbGEM-283290
barseq_0009,PBANKA_080650,
barseq_0009,PBANKA_080930,PbGEM-090635
barseq_0009,PBANKA_081240,
barseq_0009,PBANKA_082520,PbGEM-026648
barseq_0009,PBANKA_083020,
barseq_0009,PBANKA_090930,PbGEM-237538
barseq_0009,PBANKA_092370,PbGEM-093915
barseq_0009,PBANKA_092810,PbGEM-031990
barseq_0009,PBANKA_100270,PbGEM-034647
barseq_0009,PBANKA_100650,PbGEM-244127
barseq_0009,PBANKA_101010,PbGEM-262740
barseq_0009,PBANKA_103110,PbGEM-097373
barseq_0009,PBANKA_110400,PbGEM-245127
barseq_0009,PBANKA_110650,
barseq_0009,PBANKA_110710,PbGEM-122082
barseq_0009,PBANKA_111810,PbGEM-042605
barseq_0009,PBANKA_113770,PbGEM-045359
barseq_0009,PBANKA_120800,PbGEM-101938
barseq_0009,PBANKA_124340,PbGEM-309297
barseq_0009,PBANKA_130380,PbGEM-053579
barseq_0009,PBANKA_130740,PbGEM-248987
barseq_0009,PBANKA_131750,PbGEM-105499
barseq_0009,PBANKA_133040,PbGEM-106571
barseq_0009,PBANKA_133060,PbGEM-106603
barseq_0009,PBANKA_134000,PbGEM-107204
barseq_0009,PBANKA_134400,PbGEM-107445
barseq_0009,PBANKA_135080,PbGEM-107959
barseq_0009,PBANKA_135200,PbGEM-108060
barseq_0009,PBANKA_136000,PbGEM-108701
barseq_0009,PBANKA_141030,PbGEM-109859
barseq_0009,PBANKA_141560,PbGEM-264932
barseq_0009,PBANKA_141910,PbGEM-110413
barseq_0009,PBANKA_142220,PbGEM-065359
barseq_0009,PBANKA_142720,PbGEM-066047
barseq_0009,PBANKA_143270,PbGEM-264636
barseq_0009,PBANKA_143420,PbGEM-067050
barseq_0009,PBANKA_144000,PbGEM-067943
barseq_0009,PBANKA_144160,PbGEM-079665
barseq_0009,PBANKA_145050,
barseq_0009,PBANKA_145600,PbGEM-080660
,,
,,
barseq_0010,p230p-tag,PbGEM-226060
barseq_0010,PBANKA_051490,PbGEM-015545
barseq_0010,PBANKA_051500,PbGEM-015561
barseq_0010,PBANKA_103780,PbGEM-097822
barseq_0010,PBANKA_103440,PbGEM-039254
barseq_0010,PBANKA_110420,PbGEM-122074
barseq_0010,PBANKA_140160,PbGEM-062476
barseq_0010,PBANKA_020310,PbGEM-341676
barseq_0010,PBANKA_021150,
barseq_0010,PBANKA_021360,PbGEM-341756
barseq_0010,PBANKA_030270,PbGEM-328403
barseq_0010,PBANKA_031190,PbGEM-341812
barseq_0010,PBANKA_040220,PbGEM-341828
barseq_0010,PBANKA_041680,PbGEM-341884
barseq_0010,PBANKA_041770,PbGEM-341892
barseq_0010,PBANKA_050170,PbGEM-341900
barseq_0010,PBANKA_051850,PbGEM-232621
barseq_0010,PBANKA_052000,PbGEM-341956
barseq_0010,PBANKA_070290,PbGEM-342028
barseq_0010,PBANKA_080230,PbGEM-342084
barseq_0010,PBANKA_081420,PbGEM-342108
barseq_0010,PBANKA_081490,PbGEM-342116
barseq_0010,PBANKA_081600,PbGEM-342124
barseq_0010,PBANKA_081680,PbGEM-238655
barseq_0010,PBANKA_082380,PbGEM-342140
barseq_0010,PBANKA_083440,PbGEM-342156
barseq_0010,PBANKA_090210,PbGEM-342172
barseq_0010,PBANKA_091950,PbGEM-240110
barseq_0010,PBANKA_092010,PbGEM-342244
barseq_0010,PBANKA_092520,PbGEM-342276
barseq_0010,PBANKA_092870,PbGEM-342300
barseq_0010,PBANKA_093090,PbGEM-342316
barseq_0010,PBANKA_093150,PbGEM-342324
barseq_0010,PBANKA_093740,PbGEM-342356
barseq_0010,PBANKA_094010,PbGEM-342364
barseq_0010,PBANKA_094190,PbGEM-292264
barseq_0010,PBANKA_100140,PbGEM-342372
barseq_0010,PBANKA_101380,PbGEM-342436
barseq_0010,PBANKA_101770,PbGEM-294798
barseq_0010,PBANKA_102260,PbGEM-342468
barseq_0010,PBANKA_102430,PbGEM-342476
barseq_0010,PBANKA_102880,PbGEM-342492
barseq_0010,PBANKA_102980,PbGEM-342508
barseq_0010,PBANKA_103820,PbGEM-342532
barseq_0010,PBANKA_110490,PbGEM-342556
barseq_0010,PBANKA_110800,PbGEM-342572
barseq_0010,PBANKA_111630,PbGEM-342604
barseq_0010,PBANKA_111860,PbGEM-342628
barseq_0010,PBANKA_112670,PbGEM-342636
barseq_0010,PBANKA_112910,PbGEM-342644
barseq_0010,PBANKA_113180,PbGEM-342668
barseq_0010,PBANKA_113420,PbGEM-342684
barseq_0010,PBANKA_113670,PbGEM-342700
barseq_0010,PBANKA_113700,PbGEM-342708
barseq_0010,PBANKA_113840,PbGEM-342716
barseq_0010,PBANKA_114060,PbGEM-342740
barseq_0010,PBANKA_114340,PbGEM-342764
barseq_0010,PBANKA_121040,PbGEM-342804
barseq_0010,PBANKA_121420,PbGEM-342820
barseq_0010,PBANKA_121650,PbGEM-342844
barseq_0010,PBANKA_122250,PbGEM-342868
barseq_0010,PBANKA_122310,PbGEM-342884
barseq_0010,PBANKA_122470,PbGEM-342892
barseq_0010,PBANKA_123400,PbGEM-342924
barseq_0010,PBANKA_124210,PbGEM-342956
barseq_0010,PBANKA_124450,PbGEM-309473
barseq_0010,PBANKA_130370,PbGEM-342980
barseq_0010,PBANKA_131840,PbGEM-343028
barseq_0010,PBANKA_131920,PbGEM-343044
barseq_0010,PBANKA_132360,PbGEM-343052
barseq_0010,PBANKA_132640,PbGEM-343060
barseq_0010,PBANKA_134300,PbGEM-343124
barseq_0010,PBANKA_134430,PbGEM-343132
barseq_0010,PBANKA_134720,PbGEM-343156
barseq_0010,PBANKA_135660,PbGEM-343188
barseq_0010,PBANKA_135970,PbGEM-343204
barseq_0010,PBANKA_141470,PbGEM-343260
barseq_0010,PBANKA_141780,PbGEM-343268
barseq_0010,PBANKA_141840,PbGEM-343276
barseq_0010,PBANKA_142530,PbGEM-343316
barseq_0010,PBANKA_142960,PbGEM-343340
barseq_0010,PBANKA_143610,PbGEM-343364
barseq_0010,PBANKA_143890,PbGEM-257581
barseq_0010,PBANKA_144770,PbGEM-343380
barseq_0010,PBANKA_145010,PbGEM-343388
barseq_0010,PBANKA_145920,PbGEM-343452
barseq_0010,PBANKA_146220,PbGEM-343468
,,
,,
barseq_0011,p230p-tag,PbGEM-226060
barseq_0011,PBANKA_051490,PbGEM-015545
barseq_0011,PBANKA_051500,PbGEM-015561
barseq_0011,PBANKA_103780,PbGEM-097822
barseq_0011,PBANKA_103440,PbGEM-039254
barseq_0011,PBANKA_110420,PbGEM-122074
barseq_0011,PBANKA_140160,PbGEM-062476
barseq_0011,PBANKA_010200,PbGEM-341612
barseq_0011,PBANKA_010460,PbGEM-005714
barseq_0011,PBANKA_020720,PbGEM-341692
barseq_0011,PBANKA_021040,PbGEM-341716
barseq_0011,PBANKA_021130,PbGEM-341732
barseq_0011,PBANKA_021150,PbGEM-341740
barseq_0011,PBANKA_021350,PbGEM-008508
barseq_0011,PBANKA_030430,PbGEM-228093
barseq_0011,PBANKA_030460,PbGEM-265332
barseq_0011,PBANKA_030850,PbGEM-228946
barseq_0011,PBANKA_031270,PbGEM-229846
barseq_0011,PBANKA_031380,PbGEM-341820
barseq_0011,PBANKA_040680,PbGEM-341852
barseq_0011,PBANKA_040740,PbGEM-229557
barseq_0011,PBANKA_040930,PbGEM-341860
barseq_0011,PBANKA_050230,PbGEM-341908
barseq_0011,PBANKA_050740,PbGEM-341940
barseq_0011,PBANKA_050810,PbGEM-341948
barseq_0011,PBANKA_060480,PbGEM-341988
barseq_0011,PBANKA_061580,PbGEM-019212
barseq_0011,PBANKA_070210,PbGEM-343476
barseq_0011,PBANKA_070270,PbGEM-342020
barseq_0011,PBANKA_070450,PbGEM-342036
barseq_0011,PBANKA_070950,PbGEM-342044
barseq_0011,PBANKA_071400,PbGEM-022265
barseq_0011,PBANKA_071650,PbGEM-282066
barseq_0011,PBANKA_080430,PbGEM-235933
barseq_0011,PBANKA_080560,PbGEM-236212
barseq_0011,PBANKA_080590,PbGEM-236279
barseq_0011,PBANKA_080620,PbGEM-342092
barseq_0011,PBANKA_080700,PbGEM-342100
barseq_0011,PBANKA_080800,PbGEM-236773
barseq_0011,PBANKA_081900,PbGEM-239275
barseq_0011,PBANKA_082450,PbGEM-091576
barseq_0011,PBANKA_082690,PbGEM-259660
barseq_0011,PBANKA_082800,PbGEM-091835
barseq_0011,PBANKA_083190,PbGEM-027597
barseq_0011,PBANKA_090410,PbGEM-092737
barseq_0011,PBANKA_090950,PbGEM-342188
barseq_0011,PBANKA_091270,PbGEM-342196
barseq_0011,PBANKA_092700,PbGEM-241597
barseq_0011,PBANKA_093860,PbGEM-240960
barseq_0011,PBANKA_100160,PbGEM-342380
barseq_0011,PBANKA_100950,PbGEM-342396
barseq_0011,PBANKA_101020,PbGEM-342404
barseq_0011,PBANKA_101080,PbGEM-342412
barseq_0011,PBANKA_101330,PbGEM-036210
barseq_0011,PBANKA_101700,PbGEM-036774
barseq_0011,PBANKA_101980,PbGEM-263460
barseq_0011,PBANKA_103680,PbGEM-243303
barseq_0011,PBANKA_110360,PbGEM-342548
barseq_0011,PBANKA_110540,PbGEM-245477
barseq_0011,PBANKA_110730,PbGEM-246119
barseq_0011,PBANKA_110810,PbGEM-342580
barseq_0011,PBANKA_111080,PbGEM-041570
barseq_0011,PBANKA_112270,PbGEM-246785
barseq_0011,PBANKA_112970,PbGEM-100020
barseq_0011,PBANKA_113320,
barseq_0011,PBANKA_121030,PbGEM-342796
barseq_0011,PBANKA_121240,PbGEM-247010
barseq_0011,PBANKA_121400,PbGEM-342812
barseq_0011,PBANKA_122770,PbGEM-252597
barseq_0011,PBANKA_124300,PbGEM-261876
barseq_0011,PBANKA_130280,PbGEM-342972
barseq_0011,PBANKA_130680,PbGEM-248737
barseq_0011,PBANKA_130860,PbGEM-249472
barseq_0011,PBANKA_130970,PbGEM-311255
barseq_0011,PBANKA_131070,PbGEM-342996
barseq_0011,PBANKA_131510,PbGEM-055230
barseq_0011,PBANKA_132800,PbGEM-056925
barseq_0011,PBANKA_134380,PbGEM-059126
barseq_0011,PBANKA_135090,PbGEM-250625
barseq_0011,PBANKA_135960,PbGEM-061442
barseq_0011,PBANKA_140170,PbGEM-343220
barseq_0011,PBANKA_140410,PbGEM-062848
barseq_0011,PBANKA_140480,PbGEM-109406
barseq_0011,PBANKA_140800,PbGEM-343228
barseq_0011,PBANKA_140910,PbGEM-109737
barseq_0011,PBANKA_141000,PbGEM-343236
barseq_0011,PBANKA_141360,PbGEM-064151
barseq_0011,PBANKA_142090,PbGEM-065186
barseq_0011,PBANKA_142160,PbGEM-110533
barseq_0011,PBANKA_143750,PbGEM-340307
barseq_0011,PBANKA_144540,PbGEM-258596
barseq_0011,PBANKA_146070,PbGEM-258996
,,
,,
barseq_0012,PBANKA_051520,PbGEM-086151
barseq_0012,PBANKA_052050,PbGEM-086609
barseq_0012,PBANKA_060280,PbGEM-017355
barseq_0012,PBANKA_071200,PbGEM-111882
barseq_0012,PBANKA_080320,PbGEM-090247
barseq_0012,PBANKA_082490,PbGEM-026600
barseq_0012,PBANKA_083110,PbGEM-286154
barseq_0012,PBANKA_091870,PbGEM-030788
barseq_0012,PBANKA_092180,PbGEM-031109
barseq_0012,PBANKA_093020,PbGEM-112473
barseq_0012,PBANKA_100240,PbGEM-034599
barseq_0012,PBANKA_101710,PbGEM-096468
barseq_0012,PBANKA_101750,PbGEM-096504
barseq_0012,PBANKA_103320,PbGEM-097527
barseq_0012,PBANKA_110510,PbGEM-098382
barseq_0012,PBANKA_110940,PbGEM-098706
barseq_0012,PBANKA_111380,PbGEM-042008
barseq_0012,PBANKA_111490,PbGEM-098975
barseq_0012,PBANKA_112810,PbGEM-099883
barseq_0012,PBANKA_121190,PbGEM-102240
barseq_0012,PBANKA_141460,PbGEM-064297
barseq_0012,PBANKA_142310,PbGEM-065482
,,
,,
,,
barseq_0013,p230p-tag,
barseq_0013,PBANKA_051490,
barseq_0013,PBANKA_051500,
barseq_0013,PBANKA_103780,
barseq_0013,PBANKA_103440,
barseq_0013,PBANKA_110420,
barseq_0013,PBANKA_140160,
barseq_0013,PBANKA_010510,PbGEM-005773
barseq_0013,PBANKA_010770,PbGEM-006154
barseq_0013,PBANKA_020460,PbGEM-082095
barseq_0013,PBANKA_021160,PbGEM-082662
